
10 329
10010 395
20010 759
30010 1278
40010 732
50010 780
60010 569
70010 505
80010 516
90010 550
100010 515
110010 494
120010 472
130010 440
140010 887
150010 632
160010 680
170010 703
180010 799
190010 929
200010 786
210010 600
220010 915
230010 988
240010 665
250010 1135
260010 754
270010 710
280010 581
290010 631
300010 842
310010 650
320010 973
330010 658
340010 1226
350010 786
360010 588
370010 843
380010 524
390010 1052
400010 580
410010 916
420010 740
430010 714
440010 871
450010 788
460010 866
470010 530
480010 1049
490010 545
500010 579
510010 719
520010 1355
530010 639
540010 702
550010 683
560010 1253
570010 831
580010 719
590010 1104
600010 1044
610010 572
620010 730
630010 909
640010 810
650010 916
660010 775
670010 864
680010 1302
690010 769
700010 729
710010 1110
720010 682
730010 818
740010 1017
750010 636
760010 917
770010 550
780010 948
790010 766
800010 651
810010 833
820010 1375
830010 700
840010 1066
850010 1004
860010 1329
870010 1039
880010 975
890010 644
900010 915
910010 713
920010 925
930010 779
940010 1072
950010 1317
960010 876
970010 1371
980010 901
990010 832
1000010 1077
11000010 1275
21000010 1632
31000010 1326
41000010 1553
51000010 14070
61000010 1423
71000010 1088
81000010 1405
91000010 1347
101000010 1436
111000010 1620
121000010 2746
131000010 1595
141000010 1825
151000010 3008
161000010 1626
171000010 1598
181000010 1725
191000010 1425
201000010 1470
211000010 2158
221000010 1654
231000010 1623
241000010 1774
251000010 1642
261000010 1862
271000010 1595
281000010 1368
291000010 1960
301000010 1780
311000010 1967
321000010 1634
331000010 4573
341000010 2386
351000010 3384
361000010 3086
371000010 1926
381000010 3444
391000010 2857
401000010 4006
411000010 3683
421000010 3415
431000010 24125
441000010 2878
451000010 2400
461000010 3402
471000010 1581
481000010 3924
491000010 3646
501000010 1789
511000010 34573
521000010 29875
531000010 21412
541000010 3260
551000010 5066
561000010 4202
571000010 3744
581000010 45505
591000010 4275
