
100 1e-06
200 2e-06
300 3e-06
400 3e-06
500 2e-06
600 3e-06
700 4e-06
800 3e-06
900 3e-06
1000 4e-06
1100 5e-06
1200 4e-06
1300 4e-06
1400 5e-06
1500 7e-06
1600 5e-06
1700 6e-06
1800 6e-06
1900 6e-06
2000 7e-06
2100 7e-06
2200 8e-06
2300 7e-06
2400 7e-06
2500 7e-06
2600 1.6e-05
2700 8e-06
2800 7e-06
2900 8e-06
3000 9e-06
3100 1.1e-05
3200 9e-06
3300 1.8e-05
3400 1e-05
3500 9e-06
3600 9e-06
3700 1e-05
3800 9e-06
3900 1e-05
4000 1.1e-05
4100 2e-05
4200 1.1e-05
4300 1e-05
4400 1.1e-05
4500 1.1e-05
4600 1.1e-05
4700 1.1e-05
4800 1.2e-05
4900 1.2e-05
5000 1.3e-05
5100 1.2e-05
5200 1.3e-05
5300 1.2e-05
5400 1.4e-05
5500 1.4e-05
5600 1.3e-05
5700 1.9e-05
5800 1.5e-05
5900 1.5e-05
6000 1.5e-05
6100 1.5e-05
6200 1.5e-05
6300 1.5e-05
6400 1.6e-05
6500 1.7e-05
6600 1.5e-05
6700 1.7e-05
6800 1.6e-05
6900 1.8e-05
7000 1.8e-05
7100 1.8e-05
7200 2.2e-05
7300 1.9e-05
7400 2.5e-05
7500 2.4e-05
7600 1.9e-05
7700 1.7e-05
7800 1.8e-05
7900 2e-05
8000 1.9e-05
8100 1.9e-05
8200 1.9e-05
8300 2.3e-05
8400 2.1e-05
8500 2e-05
8600 2.1e-05
8700 2.1e-05
8800 2e-05
8900 2.1e-05
9000 2.1e-05
9100 2.2e-05
9200 2.1e-05
9300 3e-05
9400 2.3e-05
9500 2.3e-05
9600 2.5e-05
9700 2.9e-05
9800 3.9e-05
9900 2.4e-05
10000 2.4e-05
10100 2.4e-05
10200 2.4e-05
10300 2.4e-05
10400 2.5e-05
10500 2.5e-05
10600 2.5e-05
10700 2.5e-05
10800 2.8e-05
10900 2.5e-05
11000 2.6e-05
11100 3.3e-05
11200 2.7e-05
11300 2.6e-05
11400 2.6e-05
11500 2.8e-05
11600 2.8e-05
11700 2.8e-05
11800 2.8e-05
11900 2.8e-05
12000 2.8e-05
12100 2.9e-05
12200 2.9e-05
12300 2.9e-05
12400 3e-05
12500 3e-05
12600 3.1e-05
12700 2.9e-05
12800 3.1e-05
12900 3.6e-05
13000 2.9e-05
13100 3.2e-05
13200 3.2e-05
13300 3.3e-05
13400 3.1e-05
13500 3.1e-05
13600 3.5e-05
13700 3.2e-05
13800 3.1e-05
13900 3.1e-05
14000 3.3e-05
14100 4.3e-05
14200 3.3e-05
14300 3.8e-05
14400 3.4e-05
14500 3.4e-05
14600 3.4e-05
14700 3.5e-05
14800 3.5e-05
14900 3.4e-05
15000 3.4e-05
15100 3.5e-05
15200 3.6e-05
15300 3.6e-05
15400 3.5e-05
15500 3.7e-05
15600 3.7e-05
15700 3.7e-05
15800 4e-05
15900 3.6e-05
16000 5.7e-05
16100 5e-05
16200 3.9e-05
16300 4.5e-05
16400 5.3e-05
16500 3.7e-05
16600 3.7e-05
16700 3.9e-05
16800 5.2e-05
16900 4e-05
17000 4e-05
17100 3.8e-05
17200 4e-05
17300 4.7e-05
17400 4.1e-05
17500 5e-05
17600 5.3e-05
17700 4.3e-05
17800 5.1e-05
17900 4.1e-05
18000 4.1e-05
18100 4.1e-05
18200 5.9e-05
18300 4.3e-05
18400 5.2e-05
18500 4.4e-05
18600 4.2e-05
18700 4.3e-05
18800 4.3e-05
18900 4.3e-05
19000 4.3e-05
19100 4.3e-05
19200 4.3e-05
19300 4.5e-05
19400 4.5e-05
19500 4.5e-05
19600 4.4e-05
19700 4.4e-05
19800 4.7e-05
19900 4.6e-05
20000 4.6e-05
20100 8e-05
20200 4.6e-05
20300 4.7e-05
20400 4.7e-05
20500 4.9e-05
20600 4.6e-05
20700 4.8e-05
20800 4.7e-05
20900 4.9e-05
21000 4.8e-05
21100 4.9e-05
21200 4.6e-05
21300 5e-05
21400 4.7e-05
21500 4.9e-05
21600 4.9e-05
21700 5e-05
21800 5.1e-05
21900 5e-05
22000 5.1e-05
22100 5.2e-05
22200 5.1e-05
22300 5e-05
22400 5.7e-05
22500 5.2e-05
22600 5.1e-05
22700 5.1e-05
22800 5.4e-05
22900 5.2e-05
23000 5.2e-05
23100 5.4e-05
23200 5.5e-05
23300 5.1e-05
23400 5.4e-05
23500 5.4e-05
23600 5.4e-05
23700 5.5e-05
23800 5.4e-05
23900 5.9e-05
24000 5.1e-05
24100 5.4e-05
24200 5.5e-05
24300 6e-05
24400 5.5e-05
24500 5.6e-05
24600 5.5e-05
24700 5.7e-05
24800 5.6e-05
24900 5.7e-05
25000 5.6e-05
25100 5.7e-05
25200 5.7e-05
25300 5.7e-05
25400 5.7e-05
25500 6e-05
25600 5.7e-05
25700 5.8e-05
25800 5.8e-05
25900 6e-05
26000 6e-05
26100 5.7e-05
26200 6.1e-05
26300 6e-05
