
100 2.3e-05
200 0.000123
300 0.000176
400 0.000291
500 0.000548
600 0.00065
700 0.000921
800 0.00133
900 0.001397
1000 0.002025
1100 0.002434
1200 0.002614
1300 0.003374
1400 0.003419
1500 0.004019
1600 0.004663
1700 0.005112
1800 0.00596
1900 0.006854
2000 0.007477
2100 0.009098
2200 0.010167
2300 0.011774
2400 0.011285
2500 0.012344
2600 0.013315
2700 0.0136
2800 0.014521
2900 0.017079
3000 0.018337
3100 0.019132
3200 0.020065
3300 0.021937
3400 0.023285
3500 0.025932
3600 0.026067
3700 0.029317
3800 0.031711
3900 0.03218
4000 0.03411
4100 0.034153
4200 0.039445
4300 0.043146
4400 0.041715
4500 0.044722
4600 0.044736
4700 0.047867
4800 0.050689
4900 0.052183
5000 0.055057
5100 0.0568
5200 0.061362
5300 0.064072
5400 0.068864
5500 0.068924
5600 0.070841
5700 0.07671
5800 0.080536
5900 0.081215
6000 0.085123
6100 0.088227
6200 0.092568
6300 0.095894
6400 0.10414
6500 0.097889
6600 0.105345
6700 0.104752
6800 0.115648
6900 0.116521
7000 0.115397
7100 0.121964
7200 0.1245
7300 0.125214
7400 0.136091
7500 0.136236
7600 0.138857
7700 0.146905
7800 0.145631
7900 0.14991
8000 0.158877
8100 0.164753
8200 0.164288
8300 0.173913
8400 0.175422
8500 0.178885
8600 0.181172
8700 0.190982
8800 0.191736
8900 0.197674
9000 0.204413
9100 0.207439
9200 0.214585
9300 0.210883
9400 0.221847
9500 0.225777
9600 0.231774
9700 0.243557
9800 0.245716
9900 0.246738
10000 0.245214
10100 0.258996
10200 0.268085
10300 0.271307
10400 0.270842
10500 0.281355
10600 0.291473
10700 0.288609
10800 0.306014
10900 0.29927
11000 0.321651
11100 0.307232
11200 0.334368
11300 0.333736
11400 0.332818
11500 0.343157
11600 0.347232
11700 0.345781
11800 0.352528
11900 0.360362
12000 0.365739
12100 0.367976
12200 0.382495
12300 0.389178
12400 0.386153
12500 0.404777
12600 0.403349
12700 0.420004
12800 0.418046
12900 0.430267
13000 0.42665
13100 0.448773
13200 0.470945
13300 0.457561
13400 0.465032
13500 0.470331
13600 0.474885
13700 0.491981
13800 0.491857
13900 0.494531
14000 0.512713
14100 0.521708
14200 0.521217
14300 0.539568
14400 0.545792
14500 0.546967
14600 0.55427
14700 0.564664
14800 0.568031
14900 0.567806
15000 0.59154
15100 0.598197
15200 0.606071
15300 0.61007
15400 0.630218
15500 0.628516
15600 0.643216
15700 0.640373
15800 0.651321
15900 0.672972
16000 0.667368
16100 0.674601
16200 0.698765
16300 0.714997
16400 0.708865
16500 0.715266
16600 0.721433
16700 0.738388
16800 0.763766
16900 0.757536
17000 0.772022
17100 0.790003
17200 0.779882
17300 0.799657
17400 0.808551
17500 0.806559
17600 0.837916
17700 0.83012
17800 0.837348
17900 0.854429
18000 0.8608
18100 0.870434
18200 0.892692
18300 0.906991
18400 0.90419
18500 0.911397
18600 0.929112
18700 0.921922
18800 0.929493
18900 0.950895
19000 0.957668
19100 0.977775
19200 0.977658
19300 0.98106
19400 1.00202
19500 1.0329
19600 1.03563
19700 1.04814
19800 1.04525
19900 1.0777
20000 1.08391
20100 1.09248
20200 1.10981
20300 1.10119
20400 1.11111
20500 1.11556
20600 1.13315
20700 1.15533
20800 1.1695
20900 1.18046
21000 1.19828
21100 1.2017
21200 1.22685
21300 1.24145
21400 1.24342
21500 1.25154
21600 1.27717
21700 1.28608
21800 1.27829
21900 1.30899
22000 1.31036
22100 1.31654
22200 1.32335
22300 1.35872
22400 1.38756
22500 1.33811
22600 1.38742
22700 1.34947
22800 1.3733
22900 1.38419
23000 1.44
23100 1.42097
23200 1.46113
23300 1.45448
23400 1.45713
23500 1.48432
23600 1.47955
23700 1.4956
23800 1.52306
23900 1.55534
24000 1.57828
24100 1.56995
24200 1.57675
24300 1.60943
24400 1.61029
24500 1.64078
24600 1.65153
24700 1.68559
24800 1.66749
24900 1.68581
25000 1.68824
25100 1.71467
25200 1.72312
25300 1.75085
25400 1.77149
25500 1.75759
25600 1.78056
25700 1.80316
25800 1.82787
25900 1.83699
26000 1.83956
26100 1.87867
26200 1.89556
26300 1.87221
26400 1.90573
26500 1.93356
26600 1.92431
26700 2.04331
26800 1.94591
26900 1.96977
27000 1.97718
27100 2.01514
27200 2.03618
27300 2.048
27400 2.11683
27500 2.13516
27600 2.10814
27700 2.11205
27800 2.20548
27900 2.20435
28000 2.27101
28100 2.22224
28200 2.16327
28300 2.26778
28400 2.24243
28500 2.27424
28600 2.23951
28700 2.25373
28800 2.2743
28900 2.24947
29000 2.26554
29100 2.29682
29200 2.29172
29300 2.32502
29400 2.30867
29500 2.33644
29600 2.35143
29700 2.3816
29800 2.39401
29900 2.44672
30000 2.48649
