
100 1.4e-05
200 4.3e-05
300 7.6e-05
400 0.000139
500 0.000247
600 0.000286
700 0.000411
800 0.000511
900 0.000637
1000 0.00077
1100 0.000925
1200 0.001093
1300 0.001335
1400 0.001638
1500 0.001566
1600 0.001835
1700 0.001917
1800 0.002352
1900 0.00251
2000 0.002753
2100 0.003384
2200 0.003212
2300 0.003736
2400 0.003671
2500 0.004679
2600 0.004459
2700 0.004882
2800 0.005159
2900 0.005424
3000 0.006044
3100 0.006364
3200 0.006572
3300 0.006838
3400 0.007361
3500 0.007834
3600 0.008329
3700 0.008781
3800 0.009478
3900 0.009814
4000 0.011359
4100 0.011732
4200 0.010888
4300 0.012202
4400 0.012453
4500 0.012838
4600 0.01493
4700 0.013614
4800 0.014683
4900 0.016247
5000 0.016157
5100 0.017866
5200 0.017134
5300 0.020614
5400 0.018872
5500 0.018877
5600 0.02289
5700 0.021061
5800 0.02141
5900 0.025167
6000 0.02255
6100 0.026626
6200 0.024872
6300 0.02627
6400 0.026601
6500 0.029095
6600 0.029494
6700 0.030507
6800 0.03105
6900 0.032492
7000 0.033904
7100 0.036909
7200 0.036857
7300 0.036592
7400 0.037143
7500 0.041253
7600 0.043453
7700 0.040523
7800 0.043761
7900 0.045348
8000 0.047666
8100 0.045239
8200 0.047621
8300 0.048457
8400 0.050938
8500 0.051748
8600 0.051756
8700 0.056142
8800 0.059218
8900 0.055296
9000 0.056828
9100 0.062513
9200 0.062178
9300 0.063636
9400 0.064938
9500 0.067537
9600 0.069031
9700 0.073741
9800 0.072622
9900 0.074071
10000 0.077733
10100 0.077609
10200 0.088556
10300 0.086179
10400 0.081807
10500 0.090644
10600 0.088231
10700 0.091159
10800 0.090999
10900 0.09565
11000 0.102793
11100 0.09896
11200 0.101336
11300 0.099319
11400 0.101564
11500 0.103196
11600 0.10891
11700 0.115585
11800 0.112733
11900 0.110597
12000 0.116108
12100 0.119761
12200 0.122784
12300 0.118693
12400 0.122977
12500 0.129911
12600 0.131256
12700 0.129843
12800 0.142515
12900 0.14442
13000 0.141594
13100 0.144102
13200 0.144501
13300 0.155225
13400 0.153801
13500 0.151017
13600 0.167974
13700 0.169665
13800 0.158747
13900 0.167521
14000 0.169751
14100 0.176447
14200 0.169782
14300 0.177266
14400 0.180862
14500 0.182382
14600 0.19034
14700 0.194445
14800 0.189523
14900 0.194871
15000 0.203846
15100 0.201467
15200 0.205675
15300 0.210707
15400 0.213746
15500 0.217802
15600 0.221229
15700 0.219377
15800 0.232829
15900 0.218003
16000 0.229688
16100 0.244805
16200 0.248022
16300 0.247993
16400 0.242235
16500 0.243731
16600 0.261894
16700 0.256235
16800 0.261641
16900 0.262706
17000 0.280318
17100 0.263785
17200 0.276336
17300 0.282325
17400 0.284724
17500 0.295593
17600 0.289854
17700 0.301947
17800 0.306808
17900 0.30828
18000 0.309715
18100 0.319865
18200 0.318626
18300 0.33249
18400 0.326647
18500 0.335953
18600 0.332225
18700 0.339114
18800 0.339783
18900 0.339965
19000 0.347133
19100 0.367523
19200 0.356245
19300 0.368442
19400 0.369687
19500 0.37764
19600 0.395963
19700 0.388231
19800 0.386455
19900 0.403946
20000 0.392234
20100 0.407425
20200 0.403228
20300 0.409417
20400 0.423684
20500 0.423838
20600 0.431657
20700 0.431799
20800 0.443878
20900 0.448675
21000 0.456575
21100 0.461789
21200 0.454828
21300 0.455681
21400 0.477213
21500 0.486109
21600 0.491157
21700 0.481703
21800 0.487338
21900 0.50014
22000 0.498161
22100 0.508442
22200 0.5127
22300 0.4995
22400 0.523196
22500 0.521737
22600 0.53334
22700 0.536797
22800 0.536614
22900 0.530018
23000 0.537259
23100 0.53578
23200 0.555382
23300 0.563915
23400 0.558811
23500 0.565291
23600 0.582134
23700 0.57828
23800 0.58678
23900 0.596459
24000 0.609079
24100 0.593857
24200 0.609752
24300 0.628415
24400 0.624822
24500 0.630984
24600 0.639296
24700 0.655992
24800 0.657468
24900 0.676563
25000 0.676767
25100 0.67069
25200 0.672705
25300 0.700012
25400 0.702336
25500 0.729162
25600 0.720808
25700 0.712923
25800 0.729012
25900 0.736761
26000 0.720026
26100 0.725483
26200 0.756949
26300 0.75431
26400 0.77136
26500 0.771565
26600 0.789597
26700 0.776341
26800 0.792964
26900 0.792152
27000 0.798861
27100 0.797751
27200 0.830268
27300 0.818557
27400 0.830372
27500 0.840241
27600 0.850223
27700 0.877957
27800 0.868615
27900 0.869526
28000 0.874468
28100 0.876878
28200 0.885582
28300 0.906372
28400 0.91241
28500 0.90274
28600 0.919041
28700 0.919566
28800 0.920784
28900 0.935365
29000 0.942925
29100 0.959837
29200 0.967807
29300 0.970385
29400 0.976845
29500 0.982544
29600 0.986743
29700 0.994089
29800 0.997181
29900 1.01398
30000 1.0281
30100 1.02684
30200 1.03173
30300 1.05568
30400 1.05243
30500 1.05966
30600 1.07942
30700 1.06099
30800 1.09384
30900 1.08774
31000 1.10146
31100 1.11047
31200 1.13255
31300 1.1231
31400 1.13434
31500 1.13509
31600 1.16989
31700 1.14818
31800 1.15342
31900 1.16758
32000 1.15829
32100 1.18465
32200 1.1882
32300 1.20335
32400 1.22483
32500 1.21936
32600 1.22596
32700 1.23042
32800 1.30528
32900 1.26531
33000 1.26654
33100 1.28222
33200 1.29531
33300 1.28905
33400 1.29731
33500 1.31356
33600 1.32146
33700 1.34905
33800 1.31614
33900 1.33354
34000 1.3334
34100 1.35938
34200 1.38956
34300 1.36848
34400 1.42324
34500 1.42315
34600 1.39172
34700 1.43614
34800 1.45725
34900 1.4654
35000 1.42498
35100 1.42388
35200 1.45344
35300 1.47348
35400 1.50468
35500 1.50936
35600 1.52245
35700 1.46309
35800 1.53765
35900 1.51756
36000 1.52813
36100 1.57305
36200 1.5639
36300 1.57893
36400 1.58356
36500 1.60033
36600 1.579
36700 1.59571
36800 1.60366
36900 1.61799
37000 1.63027
37100 1.64575
37200 1.61543
37300 1.65838
37400 1.69385
37500 1.67497
37600 1.68697
37700 1.66898
37800 1.68009
37900 1.7191
38000 1.7149
38100 1.75011
38200 1.71228
38300 1.73247
38400 1.76708
38500 1.76569
38600 1.76215
38700 1.78834
38800 1.79041
38900 1.82641
39000 1.81611
39100 1.82396
39200 1.80973
39300 1.85939
39400 1.87316
39500 1.86486
39600 1.88424
39700 1.90393
39800 1.89727
39900 1.92909
40000 1.90981
40100 1.92991
40200 1.9315
40300 1.97923
40400 1.96664
40500 1.97821
40600 1.98535
40700 1.97283
40800 1.99857
40900 1.986
41000 1.97011
41100 1.99463
41200 2.00069
41300 2.0062
41400 2.04163
41500 2.03832
41600 2.04908
41700 2.1166
41800 2.19011
41900 2.08414
42000 2.07331
42100 2.06936
42200 2.10722
42300 2.09335
42400 2.18685
42500 2.19234
42600 2.19626
42700 2.23172
42800 2.23488
42900 2.2298
43000 2.23441
43100 2.26488
43200 2.26412
43300 2.25678
43400 2.28087
43500 2.25029
43600 2.31309
43700 2.32585
43800 2.3287
43900 2.33607
44000 2.3504
44100 2.34117
44200 2.34759
44300 2.38615
44400 2.42998
44500 2.43535
44600 2.43389
44700 2.45338
44800 2.4501
44900 2.41928
45000 2.39584
45100 2.44854
45200 2.44881
45300 2.49301
45400 2.50777
45500 2.51655
45600 2.49382
45700 2.55763
45800 2.57214
45900 2.58889
46000 2.59439
46100 2.61578
46200 2.59941
46300 2.64007
46400 2.60304
46500 2.65623
46600 2.66338
46700 2.69569
46800 2.67102
46900 2.74745
47000 2.69646
